age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
85,Self-emp-not-inc,132596,Prof-school,11,Married-spouse-absent,Prof-specialty,Husband,Other,Male,70836,467,91,United-States,<=50K
61,Local-gov,381313,10th,4,Widowed,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,18777,4120,24,Vietnam,>50K
43,Local-gov,618723,Bachelors,16,Married-civ-spouse,Tech-support,Not-in-family,Black,Female,97253,299,69,Haiti,<=50K
89,Without-pay,710124,12th,12,Divorced,Transport-moving,Own-child,Asian-Pac-Islander,Male,60055,2209,90,Jamaica,<=50K
58,Without-pay,945830,11th,4,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Female,59967,1078,63,Honduras,<=50K
51,Private,597092,9th,10,Widowed,Other-service,Husband,Asian-Pac-Islander,Male,20953,2400,35,Philippines,<=50K
47,Federal-gov,926523,12th,5,Widowed,Armed-Forces,Own-child,Other,Female,66308,0,7,Laos,<=50K
19,Without-pay,655843,9th,10,Widowed,Craft-repair,Other-relative,Other,Male,97955,2427,82,Canada,<=50K
87,Never-worked,660707,Assoc-voc,8,Widowed,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,72587,2759,20,India,<=50K
77,Private,12626,12th,12,Married-AF-spouse,Handlers-cleaners,Husband,Black,Male,98190,3676,72,Jamaica,<=50K
68,Without-pay,1167122,Bachelors,4,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,30549,3148,36,Hungary,<=50K
33,Self-emp-not-inc,1036180,5th-6th,14,Married-spouse-absent,Sales,Wife,White,Male,80280,2029,74,India,>50K
85,Without-pay,97209,Assoc-acdm,13,Never-married,Protective-serv,Husband,Other,Female,24766,4225,39,Mexico,<=50K
30,Federal-gov,81570,Bachelors,5,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,87213,2539,40,Dominican-Republic,<=50K
34,Private,1102157,Assoc-acdm,14,Divorced,Handlers-cleaners,Own-child,White,Female,13587,58,51,United-States,>50K
22,Self-emp-not-inc,317813,Assoc-acdm,13,Widowed,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,2699,2339,50,Thailand,<=50K
38,Never-worked,1337694,HS-grad,6,Separated,Tech-support,Other-relative,Black,Female,83552,2555,77,El-Salvador,<=50K
41,Without-pay,1199879,12th,9,Married-AF-spouse,Prof-specialty,Own-child,Other,Male,80538,426,4,Puerto-Rico,<=50K
75,Private,623050,11th,1,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,44367,1247,32,India,>50K
41,Never-worked,1466974,Assoc-acdm,15,Never-married,Sales,Husband,Amer-Indian-Eskimo,Female,68160,67,29,United-States,<=50K
87,Without-pay,796784,Bachelors,11,Never-married,Exec-managerial,Own-child,White,Male,59839,3971,87,Honduras,<=50K
39,Local-gov,1477803,HS-grad,1,Never-married,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,82798,3927,2,Laos,<=50K
55,Private,89046,Masters,13,Separated,Adm-clerical,Other-relative,Other,Male,52102,510,12,Canada,<=50K
60,Federal-gov,887669,Prof-school,4,Married-civ-spouse,Protective-serv,Husband,White,Female,48359,136,50,India,<=50K
78,Self-emp-not-inc,1220599,10th,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,91807,2271,15,South,<=50K
72,Self-emp-inc,395729,7th-8th,3,Married-spouse-absent,Priv-house-serv,Own-child,White,Female,67773,3330,49,Puerto-Rico,<=50K
81,Self-emp-inc,1241193,HS-grad,1,Married-civ-spouse,Armed-Forces,Unmarried,White,Female,98595,1796,72,Dominican-Republic,>50K
86,State-gov,1246265,Prof-school,1,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,76696,347,16,Thailand,<=50K
25,State-gov,1169564,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,98287,826,12,Vietnam,>50K
23,Self-emp-not-inc,973541,7th-8th,11,Married-spouse-absent,Machine-op-inspct,Wife,Black,Female,66966,1220,43,Philippines,<=50K
50,Never-worked,149128,5th-6th,15,Separated,Sales,Unmarried,Black,Male,64778,1118,76,Portugal,>50K
28,State-gov,1469993,HS-grad,13,Married-AF-spouse,Other-service,Other-relative,White,Female,48461,1031,67,Japan,>50K
53,State-gov,1316956,Preschool,16,Never-married,Protective-serv,Husband,Black,Male,38571,3234,81,Hungary,<=50K
60,Without-pay,823920,Masters,9,Married-AF-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,7165,2781,51,Portugal,>50K
37,State-gov,601211,12th,6,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Female,13651,965,15,Honduras,<=50K
24,Without-pay,790026,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,64523,321,5,El-Salvador,<=50K
88,Self-emp-inc,1466871,Assoc-voc,4,Widowed,Machine-op-inspct,Husband,Black,Male,76725,4328,48,Puerto-Rico,<=50K
44,State-gov,77019,10th,11,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,1351,4329,83,Canada,<=50K
79,Never-worked,722050,Preschool,3,Married-spouse-absent,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,12636,1551,8,United-States,<=50K
63,Without-pay,299633,7th-8th,11,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,9519,1853,50,Haiti,<=50K
66,Federal-gov,1217668,Bachelors,5,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,2363,3139,64,El-Salvador,>50K
74,State-gov,998071,12th,4,Never-married,Other-service,Husband,Other,Female,44437,2073,3,Dominican-Republic,<=50K
36,Never-worked,1362606,Prof-school,13,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,34279,2917,42,South,<=50K
33,State-gov,1481195,10th,16,Married-civ-spouse,Transport-moving,Not-in-family,Black,Female,61855,3102,62,Haiti,>50K
90,Without-pay,184338,7th-8th,11,Married-AF-spouse,Transport-moving,Other-relative,White,Male,75665,3553,53,India,>50K
66,Never-worked,715314,11th,8,Separated,Armed-Forces,Own-child,White,Male,77270,948,45,Vietnam,<=50K
38,Self-emp-inc,1388900,HS-grad,12,Divorced,Machine-op-inspct,Unmarried,Other,Female,96060,3080,78,Philippines,<=50K
64,Self-emp-inc,55290,5th-6th,16,Married-AF-spouse,Craft-repair,Wife,Other,Female,11617,1977,58,Thailand,>50K
46,Self-emp-inc,1299745,5th-6th,13,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Female,69307,3421,45,Cuba,<=50K
80,Self-emp-inc,602844,Assoc-voc,7,Divorced,Adm-clerical,Wife,Asian-Pac-Islander,Male,32270,1996,30,Jamaica,>50K
54,State-gov,803689,7th-8th,9,Divorced,Priv-house-serv,Not-in-family,White,Female,39219,4009,20,Honduras,<=50K
40,Federal-gov,198988,Assoc-acdm,8,Divorced,Transport-moving,Husband,Black,Female,34574,685,92,Dominican-Republic,<=50K
68,Never-worked,516067,5th-6th,9,Divorced,Craft-repair,Other-relative,Other,Female,16691,2557,2,Laos,<=50K
72,State-gov,1430860,Doctorate,12,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,71892,1056,32,Canada,<=50K
44,State-gov,1381537,Assoc-acdm,4,Married-spouse-absent,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,96374,4081,12,Mexico,<=50K
72,Never-worked,221160,HS-grad,13,Married-spouse-absent,Farming-fishing,Own-child,Asian-Pac-Islander,Female,46748,3381,12,Laos,<=50K
34,Without-pay,843900,11th,9,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,60592,3191,2,Jamaica,<=50K
34,Private,186498,10th,4,Married-AF-spouse,Other-service,Not-in-family,White,Female,62500,3362,77,Japan,>50K
78,Never-worked,1474512,5th-6th,15,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Female,36817,3955,34,Canada,<=50K
62,Never-worked,688911,7th-8th,16,Married-civ-spouse,Farming-fishing,Wife,Black,Female,74706,1802,68,Haiti,<=50K
19,Self-emp-inc,393981,9th,9,Married-civ-spouse,Sales,Husband,Black,Male,27782,1101,49,Portugal,<=50K
66,Self-emp-not-inc,813295,Assoc-acdm,1,Separated,Transport-moving,Unmarried,Other,Male,24139,4195,85,Haiti,<=50K
39,Local-gov,309683,10th,10,Divorced,Armed-Forces,Not-in-family,Other,Female,14442,2527,11,Japan,<=50K
37,Never-worked,1072536,Bachelors,1,Never-married,Transport-moving,Unmarried,Other,Female,88730,1296,66,Haiti,<=50K
48,Local-gov,525075,Assoc-acdm,14,Widowed,Transport-moving,Unmarried,Other,Male,31905,1602,48,Puerto-Rico,<=50K
50,Local-gov,556204,12th,2,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,54288,3280,97,Jamaica,<=50K
82,Self-emp-not-inc,1130443,Some-college,12,Married-AF-spouse,Sales,Own-child,Amer-Indian-Eskimo,Female,18292,2564,93,Philippines,<=50K
49,Never-worked,1338135,Assoc-acdm,10,Divorced,Exec-managerial,Other-relative,Other,Male,61385,1375,40,Hungary,<=50K
38,Without-pay,313645,Masters,12,Separated,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,28707,548,18,Puerto-Rico,>50K
74,Private,897088,Assoc-acdm,11,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,35076,3163,92,Japan,<=50K
57,Self-emp-inc,465998,Prof-school,6,Widowed,Prof-specialty,Husband,Other,Male,52443,3561,13,South,<=50K
17,Never-worked,82161,1st-4th,15,Married-AF-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,67157,2345,78,El-Salvador,>50K
63,State-gov,390080,5th-6th,13,Separated,Armed-Forces,Unmarried,Other,Female,99440,3415,47,Dominican-Republic,<=50K
54,Federal-gov,62786,HS-grad,8,Never-married,Priv-house-serv,Other-relative,Black,Male,42402,1113,95,Portugal,<=50K
59,Local-gov,1168360,Prof-school,14,Separated,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,50192,358,75,Dominican-Republic,<=50K
30,Self-emp-not-inc,705184,HS-grad,13,Married-AF-spouse,Priv-house-serv,Own-child,Black,Female,42831,2641,8,Portugal,<=50K
52,Without-pay,816518,Prof-school,6,Married-spouse-absent,Craft-repair,Other-relative,Black,Male,76969,3461,3,Germany,<=50K
64,State-gov,661809,5th-6th,10,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,83232,1338,77,Japan,<=50K
67,Local-gov,411612,10th,4,Married-spouse-absent,Other-service,Husband,Other,Female,42003,3168,13,Haiti,<=50K
67,Local-gov,680943,10th,7,Married-spouse-absent,Transport-moving,Wife,Black,Female,64650,3589,14,Thailand,>50K
90,Local-gov,238107,Assoc-voc,7,Widowed,Farming-fishing,Not-in-family,Other,Male,86059,3393,8,Portugal,>50K
54,Federal-gov,96818,Some-college,10,Separated,Protective-serv,Other-relative,Asian-Pac-Islander,Female,97443,505,74,Laos,<=50K
48,Self-emp-not-inc,244131,11th,6,Divorced,Tech-support,Wife,Amer-Indian-Eskimo,Female,94282,1431,29,Vietnam,<=50K
57,Federal-gov,91027,5th-6th,4,Never-married,Other-service,Not-in-family,Other,Male,46556,1175,94,Thailand,<=50K
41,Without-pay,830368,HS-grad,6,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,39920,2643,35,Portugal,<=50K
40,Private,102106,Some-college,13,Married-spouse-absent,Craft-repair,Husband,White,Female,38436,923,73,Dominican-Republic,<=50K
68,Federal-gov,587549,Masters,1,Widowed,Transport-moving,Unmarried,Other,Male,50834,4056,18,El-Salvador,<=50K
40,Without-pay,1097115,Assoc-acdm,9,Divorced,Machine-op-inspct,Wife,White,Female,85227,99,58,Cuba,<=50K
72,Local-gov,863712,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,91962,2502,93,Laos,<=50K
72,Private,901308,Assoc-acdm,14,Widowed,Armed-Forces,Wife,Black,Female,2891,3534,34,India,<=50K
87,Without-pay,437186,1st-4th,4,Widowed,Exec-managerial,Husband,Black,Female,26914,1218,76,South,<=50K
26,Private,213994,Assoc-acdm,6,Never-married,Protective-serv,Husband,Other,Female,81348,2236,13,Dominican-Republic,>50K
43,Federal-gov,241251,Preschool,1,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,27613,1201,59,Canada,<=50K
74,Private,649339,9th,4,Widowed,Tech-support,Not-in-family,Other,Female,7157,2968,87,Japan,<=50K
48,Self-emp-inc,1329424,11th,12,Widowed,Tech-support,Husband,Amer-Indian-Eskimo,Male,88178,1579,9,Laos,<=50K
65,Federal-gov,1406056,5th-6th,8,Never-married,Protective-serv,Unmarried,Black,Female,85848,3387,25,South,<=50K
71,Self-emp-inc,213820,Prof-school,12,Separated,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,73071,961,84,Dominican-Republic,<=50K
82,Never-worked,114480,Assoc-acdm,8,Married-civ-spouse,Other-service,Unmarried,Amer-Indian-Eskimo,Male,4515,1366,17,Cuba,>50K
33,Local-gov,699262,Assoc-acdm,12,Separated,Prof-specialty,Husband,Other,Female,23613,2311,78,Thailand,<=50K
36,Self-emp-inc,291872,9th,6,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,34205,2347,4,Columbia,<=50K
51,Self-emp-inc,215382,12th,10,Widowed,Priv-house-serv,Own-child,White,Female,44210,3189,46,India,>50K
54,Federal-gov,588180,12th,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,23132,2208,88,El-Salvador,<=50K
83,Self-emp-inc,1434509,Masters,11,Never-married,Craft-repair,Other-relative,Other,Male,11713,1253,1,United-States,<=50K
19,Without-pay,360980,Prof-school,5,Separated,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,92772,176,14,South,<=50K
35,Self-emp-not-inc,137999,Preschool,6,Married-AF-spouse,Other-service,Husband,White,Male,10640,3015,87,Honduras,<=50K
84,State-gov,246613,9th,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,62902,3501,86,Portugal,>50K
62,Federal-gov,930334,Preschool,15,Married-civ-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,74898,591,1,Honduras,>50K
66,Self-emp-inc,1450985,Some-college,9,Widowed,Priv-house-serv,Husband,Asian-Pac-Islander,Male,53020,2701,2,Columbia,<=50K
35,Federal-gov,1432416,Assoc-acdm,8,Married-AF-spouse,Prof-specialty,Husband,Black,Male,45817,353,64,Germany,<=50K
63,Private,1145163,Doctorate,1,Separated,Other-service,Unmarried,Other,Male,31787,1401,36,Mexico,<=50K
44,Local-gov,794366,HS-grad,2,Married-AF-spouse,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,50424,1438,57,Dominican-Republic,>50K
71,State-gov,1090087,Masters,11,Separated,Adm-clerical,Other-relative,Other,Male,50305,2891,7,Haiti,>50K
23,Local-gov,103773,HS-grad,3,Widowed,Machine-op-inspct,Wife,Other,Male,50106,3363,39,Honduras,<=50K
38,Private,1390340,Doctorate,7,Separated,Farming-fishing,Husband,Black,Male,80643,33,70,Dominican-Republic,<=50K
64,Local-gov,1174124,12th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,91589,749,31,Cuba,<=50K
61,Private,288757,9th,13,Never-married,Other-service,Other-relative,White,Female,31967,3110,45,Mexico,<=50K
79,Self-emp-inc,449743,Prof-school,4,Separated,Other-service,Wife,White,Male,13871,524,93,Puerto-Rico,<=50K
76,State-gov,1327405,5th-6th,12,Widowed,Adm-clerical,Unmarried,Black,Male,70490,3882,50,Philippines,>50K
18,Never-worked,813300,Doctorate,8,Divorced,Adm-clerical,Own-child,Black,Male,18893,1819,76,United-States,>50K
23,Never-worked,1464790,9th,13,Married-AF-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,30211,1707,6,Puerto-Rico,<=50K
43,Local-gov,601187,9th,8,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,94018,2372,88,Hungary,<=50K
87,Self-emp-not-inc,878928,10th,5,Married-AF-spouse,Prof-specialty,Unmarried,Other,Female,73834,2529,12,Thailand,<=50K
52,Without-pay,18617,Bachelors,16,Married-spouse-absent,Protective-serv,Not-in-family,Other,Female,26657,2079,7,Haiti,>50K
82,Self-emp-inc,1347372,10th,12,Separated,Transport-moving,Husband,Other,Male,54444,3162,31,Thailand,<=50K
21,Local-gov,1244488,10th,11,Widowed,Transport-moving,Own-child,Asian-Pac-Islander,Male,16676,1548,77,Columbia,<=50K
88,Self-emp-not-inc,1218606,1st-4th,11,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,83568,2143,3,Mexico,<=50K
21,Self-emp-inc,1128634,Assoc-voc,14,Married-AF-spouse,Tech-support,Other-relative,White,Male,54113,1404,68,United-States,<=50K
76,Federal-gov,482155,9th,15,Widowed,Adm-clerical,Other-relative,White,Female,1444,2812,30,India,<=50K
81,State-gov,63405,Preschool,3,Married-spouse-absent,Armed-Forces,Unmarried,Black,Male,24849,791,78,Thailand,<=50K
38,Never-worked,503527,1st-4th,11,Never-married,Prof-specialty,Other-relative,Black,Female,51950,2271,78,Haiti,<=50K
39,Self-emp-not-inc,1007853,10th,15,Divorced,Priv-house-serv,Husband,Asian-Pac-Islander,Male,1194,1883,64,Philippines,<=50K
60,Local-gov,1011217,9th,2,Married-AF-spouse,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,24600,3436,76,United-States,<=50K
70,Never-worked,1284374,7th-8th,14,Married-spouse-absent,Prof-specialty,Husband,Other,Female,10101,1734,56,Haiti,>50K
25,Private,828406,Assoc-voc,9,Married-spouse-absent,Craft-repair,Other-relative,Other,Male,95635,2129,60,Hungary,>50K
34,Local-gov,517097,Some-college,2,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,52279,3630,75,Canada,<=50K
72,Without-pay,581272,10th,11,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,24803,2915,87,Puerto-Rico,>50K
76,Private,1462008,7th-8th,6,Married-AF-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,23236,2532,43,India,>50K
28,State-gov,81834,7th-8th,15,Married-civ-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,17072,1368,45,Japan,<=50K
82,Federal-gov,982814,12th,15,Divorced,Exec-managerial,Not-in-family,White,Female,18023,1451,86,Haiti,<=50K
81,Local-gov,46205,Masters,5,Never-married,Sales,Own-child,White,Male,27635,264,61,Thailand,<=50K
81,State-gov,697418,Doctorate,14,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Female,747,1260,63,El-Salvador,<=50K
34,Self-emp-not-inc,157122,1st-4th,6,Married-AF-spouse,Tech-support,Husband,Other,Male,52161,1481,27,Vietnam,<=50K
66,Private,344622,10th,4,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,18408,3556,38,India,>50K
28,Self-emp-inc,609654,1st-4th,14,Married-AF-spouse,Protective-serv,Not-in-family,White,Female,96445,1056,63,Canada,<=50K
31,Self-emp-inc,491834,5th-6th,8,Married-AF-spouse,Adm-clerical,Other-relative,White,Male,14589,2269,39,Columbia,>50K
22,Self-emp-inc,52799,Some-college,10,Married-civ-spouse,Sales,Not-in-family,Other,Female,73838,690,42,India,<=50K
53,Never-worked,1173339,1st-4th,5,Widowed,Machine-op-inspct,Wife,Black,Male,18666,3129,3,Dominican-Republic,>50K
69,State-gov,231299,Some-college,8,Married-spouse-absent,Craft-repair,Unmarried,Other,Male,94406,3594,44,Japan,<=50K
31,Self-emp-inc,1065046,9th,14,Never-married,Other-service,Other-relative,White,Male,83596,2372,65,Cuba,>50K
30,Local-gov,1443208,Bachelors,12,Married-AF-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,10166,2651,26,Canada,<=50K
37,Self-emp-not-inc,378365,Assoc-voc,16,Never-married,Other-service,Own-child,Other,Female,12081,4026,7,Japan,<=50K
31,Self-emp-not-inc,678291,Assoc-voc,1,Married-AF-spouse,Adm-clerical,Other-relative,Other,Female,96772,2133,65,Mexico,<=50K
78,Private,967131,9th,13,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,17507,2241,15,Thailand,<=50K
29,Federal-gov,1391737,Doctorate,7,Widowed,Adm-clerical,Other-relative,Black,Female,72031,39,3,Philippines,<=50K
37,Local-gov,573585,Prof-school,12,Married-civ-spouse,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,3731,2378,52,South,<=50K
39,Local-gov,293067,Some-college,7,Never-married,Sales,Wife,White,Female,62476,318,82,Columbia,<=50K
32,Local-gov,175379,11th,3,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,88276,4200,48,Japan,<=50K
86,Self-emp-not-inc,542230,10th,2,Widowed,Armed-Forces,Wife,Black,Male,41419,306,14,El-Salvador,<=50K
32,State-gov,1241194,Prof-school,16,Married-spouse-absent,Armed-Forces,Other-relative,Other,Female,5148,1026,78,Dominican-Republic,>50K
53,Local-gov,1004410,Assoc-voc,16,Never-married,Protective-serv,Own-child,Black,Female,14530,4295,13,Germany,<=50K
58,Never-worked,350017,1st-4th,6,Never-married,Prof-specialty,Not-in-family,White,Male,24395,2984,48,El-Salvador,<=50K
36,Self-emp-not-inc,1475429,5th-6th,16,Married-civ-spouse,Craft-repair,Own-child,Other,Male,9085,4109,86,Mexico,<=50K
51,Private,960637,Some-college,13,Widowed,Priv-house-serv,Wife,Other,Male,50720,800,42,Germany,>50K
29,Federal-gov,1046730,10th,10,Divorced,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,3185,1962,74,Vietnam,<=50K
52,Self-emp-not-inc,15824,Assoc-voc,9,Married-spouse-absent,Protective-serv,Unmarried,Asian-Pac-Islander,Male,1016,1402,4,Columbia,<=50K
18,Self-emp-not-inc,1345850,7th-8th,6,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,92854,1362,60,El-Salvador,<=50K
49,Self-emp-not-inc,117167,11th,14,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,2976,3737,49,Germany,<=50K
44,State-gov,84889,Some-college,11,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,18321,2211,7,Germany,<=50K
42,Federal-gov,1035115,1st-4th,15,Married-AF-spouse,Sales,Wife,Other,Female,61193,2185,19,El-Salvador,<=50K
25,Without-pay,461371,12th,15,Married-AF-spouse,Handlers-cleaners,Wife,White,Female,11431,4076,10,United-States,<=50K
90,Private,1391989,Assoc-acdm,15,Divorced,Exec-managerial,Other-relative,White,Male,51518,2656,61,Portugal,<=50K
18,Never-worked,1317154,Assoc-acdm,14,Married-AF-spouse,Handlers-cleaners,Other-relative,Black,Male,44282,1928,9,Puerto-Rico,>50K
27,Federal-gov,819347,7th-8th,11,Widowed,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,90519,1491,44,Vietnam,<=50K
24,Local-gov,785658,9th,6,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Male,24747,2787,22,Jamaica,<=50K
